2017-04-13,17:00:00;tt2466;0,902585240306726;tt2466;2,02757159731407
2017-04-13,18:00:00;tt2467;0,942296925344286;tt2467;2,11661950489897
2017-04-13,19:00:00;tt2468;0,977407181242407;tt2468;2,19537395432536
2017-04-13,20:00:00;tt2469;0,989496457507743;tt2469;2,22254264885801
2017-04-13,21:00:00;tt2470;1,00830872264578;tt2470;2,26475073060815
2017-04-13,22:00:00;tt2471;1,02473999301386;tt2471;2,30163375119021
2017-04-13,23:00:00;tt2472;1,04169121737936;tt2472;2,33974610172442
2017-04-14,00:00:00;tt2473;1,06351121195614;tt2473;2,38883649763228
2017-04-14,01:00:00;tt2474;1,07873468867927;tt2474;2,42305717702994
2017-04-14,02:00:00;tt2475;1,07730110494779;tt2475;2,41982702174419
2017-04-14,03:00:00;tt2476;1,08367710584487;tt2476;2,43415924809289
2017-04-14,04:00:00;tt2477;1,08541730315006;tt2477;2,43798285423137
2017-04-14,05:00:00;tt2478;1,07187787042138;tt2478;2,40751453870193
2017-04-14,06:00:00;tt2479;1,02124754936781;tt2479;2,29380754326729
2017-04-14,07:00:00;tt2480;0,964822111286326;tt2480;2,16714418853822
2017-04-14,08:00:00;tt2481;0,926995119381488;tt2481;2,08238703227546
2017-04-14,09:00:00;tt2482;0,893995804174846;tt2482;2,00839571889551
2017-04-14,10:00:00;tt2483;0,87665260362934;tt2483;1,96925872042036
2017-04-14,11:00:00;tt2484;0,86815963147606;tt2484;1,95029188166271
2017-04-14,12:00:00;tt2485;0,878883820043341;tt2485;1,9742100790032
2017-04-14,13:00:00;tt2486;0,889858055562201;tt2486;1,99877812789304
2017-04-14,14:00:00;tt2487;0,892019328431799;tt2487;2,00355374594134
2017-04-14,15:00:00;tt2488;0,900617192761906;tt2488;2,02274740831703
2017-04-14,16:00:00;tt2489;0,915517659927918;tt2489;2,05597039470645
2017-04-14,17:00:00;tt2490;0,933686621867554;tt2490;2,09649698354751
2017-04-14,18:00:00;tt2491;0,965416817878938;tt2491;2,16776594354554
2017-04-14,19:00:00;tt2492;0,992934680712239;tt2492;2,22968113492047
2017-04-14,20:00:00;tt2493;1,00917040020793;tt2493;2,26620232000594
2017-04-14,21:00:00;tt2494;1,02487043063758;tt2494;2,30148606146347
2017-04-14,22:00:00;tt2495;1,05248311633639;tt2495;2,36352276648758
2017-04-14,23:00:00;tt2496;1,10455332925177;tt2496;2,48064547809614
2017-04-15,00:00:00;tt2497;1,09317718162864;tt2497;2,45503063111707
2017-04-15,01:00:00;tt2498;1,11590327847317;tt2498;2,50611410240601
2017-04-15,02:00:00;tt2499;1,13528811303932;tt2499;2,54978479466485
2017-04-15,03:00:00;tt2500;1,14381014555097;tt2500;2,5690278859223
2017-04-15,04:00:00;tt2501;1,15388412564189;tt2501;2,59174458773814
2017-04-15,05:00:00;tt2502;1,1359334768914;tt2502;2,55147896064079
2017-04-15,06:00:00;tt2503;1,06347715466477;tt2503;2,38845223563086
2017-04-15,07:00:00;tt2504;0,990816039459058;tt2504;2,22501040515551
2017-04-15,08:00:00;tt2505;0,909181422398762;tt2505;2,04150609597234
2017-04-15,09:00:00;tt2506;0,859071382600138;tt2506;1,92891838200669
2017-04-15,10:00:00;tt2507;0,797223392474262;tt2507;1,78981065083472
2017-04-15,11:00:00;tt2508;0,753368014610569;tt2508;1,69126851898016
2017-04-15,12:00:00;tt2509;0,722713688214146;tt2509;1,62253838189696
2017-04-15,13:00:00;tt2510;0,688140774321675;tt2510;1,5447036469014
2017-04-15,14:00:00;tt2511;0,704092744969848;tt2511;1,58060014873354
2017-04-15,15:00:00;tt2512;0,743145398425667;tt2512;1,66840923665038
2017-04-15,16:00:00;tt2513;0,780112047071149;tt2513;1,75150654224897
2017-04-15,17:00:00;tt2514;0,82291285509023;tt2514;1,8476165095944
2017-04-15,18:00:00;tt2515;0,880133605966526;tt2515;1,97617134836856
2017-04-15,19:00:00;tt2516;0,923859733143065;tt2516;2,07420797611077
2017-04-15,20:00:00;tt2517;0,951696870329416;tt2517;2,13664968408256
2017-04-15,21:00:00;tt2518;0,980223293725666;tt2518;2,20073364350162
2017-04-15,22:00:00;tt2519;1,01808904112668;tt2519;2,28586762492141
2017-04-15,23:00:00;tt2520;1,0503898141116;tt2520;2,35867297009277
2017-04-16,00:00:00;tt2521;1,04582863356662;tt2521;2,34845955374852
2017-04-16,01:00:00;tt2522;1,05890392418995;tt2522;2,37782865842552
2017-04-16,02:00:00;tt2523;1,08052916617202;tt2523;2,42642600834596
2017-04-16,03:00:00;tt2524;1,08244535747032;tt2524;2,43081517393382
2017-04-16,04:00:00;tt2525;1,07110113876919;tt2525;2,40534555373864
2017-04-16,05:00:00;tt2526;1,02040872496853;tt2526;2,2913562125401
2017-04-16,06:00:00;tt2527;0,924721736460359;tt2527;2,07615651419087
2017-04-16,07:00:00;tt2528;0,822735101901366;tt2528;1,84714842477639
2017-04-16,08:00:00;tt2529;0,798304022975464;tt2529;1,79250315583044
2017-04-16,09:00:00;tt2530;0,755958472762231;tt2530;1,69741771943895
2017-04-16,10:00:00;tt2531;0,725155386558596;tt2531;1,62819308330433
2017-04-16,11:00:00;tt2532;0,673672195590648;tt2532;1,51249765598922
2017-04-16,12:00:00;tt2533;0,667311485950009;tt2533;1,49801229833696
2017-04-16,13:00:00;tt2534;0,639346038457699;tt2534;1,43507632350867
2017-04-16,14:00:00;tt2535;0,651930259225249;tt2535;1,46310731551009
2017-04-16,15:00:00;tt2536;0,695479749311001;tt2536;1,56075986425197
2017-04-16,16:00:00;tt2537;0,70929535593772;tt2537;1,59175352602481
2017-04-16,17:00:00;tt2538;0,748909558528018;tt2538;1,6807940287157
2017-04-16,18:00:00;tt2539;0,79315749674092;tt2539;1,78029701781237
2017-04-16,19:00:00;tt2540;0,833552712176473;tt2540;1,87117710722863
2017-04-16,20:00:00;tt2541;0,873790227591522;tt2541;1,96176638879486
2017-04-16,21:00:00;tt2542;0,898292720761458;tt2542;2,01695187030958
2017-04-16,22:00:00;tt2543;0,941001286717089;tt2543;2,11306443433721
2017-04-16,23:00:00;tt2544;0,972853947056846;tt2544;2,1847551530421
2017-04-17,00:00:00;tt2545;0,999968743385902;tt2545;2,2456451860479
2017-04-17,01:00:00;tt2546;1,02968281175359;tt2546;2,31239666876733
2017-04-17,02:00:00;tt2547;1,04505723779496;tt2547;2,34701199064473
2017-04-17,03:00:00;tt2548;1,05265293359696;tt2548;2,36413888745413
2017-04-17,04:00:00;tt2549;1,05193498265261;tt2549;2,36262409628036
2017-04-17,05:00:00;tt2550;1,00967299051222;tt2550;2,26765350304295
2017-04-17,06:00:00;tt2551;0,914088092501095;tt2551;2,05270179893951
2017-04-17,07:00:00;tt2552;0,850281822799338;tt2552;1,90937547026747
2017-04-17,08:00:00;tt2553;0,795703687883205;tt2553;1,78672556438268
2017-04-17,09:00:00;tt2554;0,741270738161317;tt2554;1,66439775252808
2017-04-17,10:00:00;tt2555;0,684929583724726;tt2555;1,53782220663404
2017-04-17,11:00:00;tt2556;0,672040149233668;tt2556;1,50894901342134
2017-04-17,12:00:00;tt2557;0,644182425508632;tt2557;1,4464474686577
2017-04-17,13:00:00;tt2558;0,62452963422092;tt2558;1,40256706486828
2017-04-17,14:00:00;tt2559;0,642855610247943;tt2559;1,44315576631127
2017-04-17,15:00:00;tt2560;0,651027550244639;tt2560;1,46185814462745
2017-04-17,16:00:00;tt2561;0,675283344788241;tt2561;1,51658458002706
2017-04-17,17:00:00;tt2562;0,745480187635582;tt2562;1,67447717720807
2017-04-17,18:00:00;tt2563;0,81203308916111;tt2563;1,82401086342477
2017-04-17,19:00:00;tt2564;0,884622365041994;tt2564;1,98707152005865
2017-04-17,20:00:00;tt2565;0,932381501421313;tt2565;2,09415004639242
2017-04-17,21:00:00;tt2566;0,962371005475338;tt2566;2,16108228434717
2017-04-17,22:00:00;tt2567;0,983706364413759;tt2567;2,20879419191933
2017-04-17,23:00:00;tt2568;1,01588973955688;tt2568;2,28112529408179
2017-04-18,00:00:00;tt2569;1,03641616335709;tt2569;2,32732722234573
2017-04-18,01:00:00;tt2570;1,06167262194399;tt2570;2,38413139088193
2017-04-18,02:00:00;tt2571;1,08577491976304;tt2571;2,43839814222971
2017-04-18,03:00:00;tt2572;1,10463098080387;tt2572;2,48070539049311
2017-04-18,04:00:00;tt2573;1,10626379157921;tt2573;2,48434263348272
2017-04-18,05:00:00;tt2574;1,05665025910454;tt2574;2,37286308309123
2017-04-18,06:00:00;tt2575;0,982525911755307;tt2575;2,2063805242516
2017-04-18,07:00:00;tt2576;0,900005194721855;tt2576;2,02095583439698
2017-04-18,08:00:00;tt2577;0,848860420551506;tt2577;1,90596240033725
2017-04-18,09:00:00;tt2578;0,805215132790662;tt2578;1,80781994741458
2017-04-18,10:00:00;tt2579;0,773184375047574;tt2579;1,73570958858086
2017-04-18,11:00:00;tt2580;0,735814137314203;tt2580;1,65164027165136
2017-04-18,12:00:00;tt2581;0,711074588472806;tt2581;1,59602658598372
2017-04-18,13:00:00;tt2582;0,695853115978213;tt2582;1,56187429866503
