HourUTC;PriceArea;SpotPriceDKK;;SpotPriceEUR
2017-01-18T15:00:00+00:00;DK1;225,52;tt424;30,33
2017-01-18T16:00:00+00:00;DK1;226,86;tt425;30,51
2017-01-18T17:00:00+00:00;DK1;224,71;tt426;30,22
2017-01-18T18:00:00+00:00;DK1;221,73;tt427;29,82
2017-01-18T19:00:00+00:00;DK1;217,94;tt428;29,31
2017-01-18T20:00:00+00:00;DK1;217,64;tt429;29,27
2017-01-18T21:00:00+00:00;DK1;216,23;tt430;29,08
2017-01-18T22:00:00+00:00;DK1;214,07;tt431;28,79
2017-01-18T23:00:00+00:00;DK1;209;tt432;28,11
2017-01-19T00:00:00+00:00;DK1;202,98;tt433;27,3
2017-01-19T01:00:00+00:00;DK1;201,79;tt434;27,14
2017-01-19T02:00:00+00:00;DK1;203,87;tt435;27,42
2017-01-19T03:00:00+00:00;DK1;210,79;tt436;28,35
2017-01-19T04:00:00+00:00;DK1;216,44;tt437;29,11
2017-01-19T05:00:00+00:00;DK1;218,52;tt438;29,39
2017-01-19T06:00:00+00:00;DK1;222,01;tt439;29,86
2017-01-19T07:00:00+00:00;DK1;226,25;tt440;30,43
2017-01-19T08:00:00+00:00;DK1;225,13;tt441;30,28
2017-01-19T09:00:00+00:00;DK1;222,83;tt442;29,97
2017-01-19T10:00:00+00:00;DK1;221,71;tt443;29,82
2017-01-19T11:00:00+00:00;DK1;220,45;tt444;29,65
2017-01-19T12:00:00+00:00;DK1;219,86;tt445;29,57
2017-01-19T13:00:00+00:00;DK1;219,56;tt446;29,53
2017-01-19T14:00:00+00:00;DK1;219,56;tt447;29,53
2017-01-19T15:00:00+00:00;DK1;220,75;tt448;29,69
2017-01-19T16:00:00+00:00;DK1;221,86;tt449;29,84
2017-01-19T17:00:00+00:00;DK1;221,49;tt450;29,79
2017-01-19T18:00:00+00:00;DK1;219,56;tt451;29,53
2017-01-19T19:00:00+00:00;DK1;214,65;tt452;28,87
2017-01-19T20:00:00+00:00;DK1;214,06;tt453;28,79
2017-01-19T21:00:00+00:00;DK1;213,68;tt454;28,74
2017-01-19T22:00:00+00:00;DK1;211,23;tt455;28,41
2017-01-19T23:00:00+00:00;DK1;202,47;tt456;27,23
2017-01-20T00:00:00+00:00;DK1;202,7;tt457;27,26
2017-01-20T01:00:00+00:00;DK1;201,58;tt458;27,11
2017-01-20T02:00:00+00:00;DK1;203,29;tt459;27,34
2017-01-20T03:00:00+00:00;DK1;207,46;tt460;27,9
2017-01-20T04:00:00+00:00;DK1;208,27;tt461;28,01
2017-01-20T05:00:00+00:00;DK1;212,59;tt462;28,59
2017-01-20T06:00:00+00:00;DK1;221,06;tt463;29,73
2017-01-20T07:00:00+00:00;DK1;222,92;tt464;29,98
2017-01-20T08:00:00+00:00;DK1;222,25;tt465;29,89
2017-01-20T09:00:00+00:00;DK1;221,88;tt466;29,84
2017-01-20T10:00:00+00:00;DK1;220,99;tt467;29,72
2017-01-20T11:00:00+00:00;DK1;219,35;tt468;29,5
2017-01-20T12:00:00+00:00;DK1;218,39;tt469;29,37
2017-01-20T13:00:00+00:00;DK1;216,23;tt470;29,08
2017-01-20T14:00:00+00:00;DK1;215,04;tt471;28,92
2017-01-20T15:00:00+00:00;DK1;218,09;tt472;29,33
2017-01-20T16:00:00+00:00;DK1;220,25;tt473;29,62
2017-01-20T17:00:00+00:00;DK1;219,5;tt474;29,52
2017-01-20T18:00:00+00:00;DK1;214,89;tt475;28,9
2017-01-20T19:00:00+00:00;DK1;210,88;tt476;28,36
2017-01-20T20:00:00+00:00;DK1;210,28;tt477;28,28
2017-01-20T21:00:00+00:00;DK1;209,02;tt478;28,11
2017-01-20T22:00:00+00:00;DK1;205,89;tt479;27,69
2017-01-20T23:00:00+00:00;DK1;205,5;tt480;27,64
2017-01-21T00:00:00+00:00;DK1;201,86;tt481;27,15
2017-01-21T01:00:00+00:00;DK1;200;tt482;26,9
2017-01-21T02:00:00+00:00;DK1;200,22;tt483;26,93
2017-01-21T03:00:00+00:00;DK1;202,38;tt484;27,22
2017-01-21T04:00:00+00:00;DK1;206,25;tt485;27,74
2017-01-21T05:00:00+00:00;DK1;206,47;tt486;27,77
2017-01-21T06:00:00+00:00;DK1;209,96;tt487;28,24
2017-01-21T07:00:00+00:00;DK1;214,13;tt488;28,8
2017-01-21T08:00:00+00:00;DK1;216,88;tt489;29,17
2017-01-21T09:00:00+00:00;DK1;219,48;tt490;29,52
2017-01-21T10:00:00+00:00;DK1;219,41;tt491;29,51
2017-01-21T11:00:00+00:00;DK1;217,77;tt492;29,29
2017-01-21T12:00:00+00:00;DK1;216,28;tt493;29,09
2017-01-21T13:00:00+00:00;DK1;216,06;tt494;29,06
2017-01-21T14:00:00+00:00;DK1;219,41;tt495;29,51
2017-01-21T15:00:00+00:00;DK1;222,31;tt496;29,9
2017-01-21T16:00:00+00:00;DK1;230,04;tt497;30,94
2017-01-21T17:00:00+00:00;DK1;225,73;tt498;30,36
2017-01-21T18:00:00+00:00;DK1;221,71;tt499;29,82
2017-01-21T19:00:00+00:00;DK1;217,92;tt500;29,31
2017-01-21T20:00:00+00:00;DK1;215,39;tt501;28,97
2017-01-21T21:00:00+00:00;DK1;212,19;tt502;28,54
2017-01-21T22:00:00+00:00;DK1;209,15;tt503;28,13
2017-01-21T23:00:00+00:00;DK1;212,45;tt504;28,57
2017-01-22T00:00:00+00:00;DK1;208,8;tt505;28,08
2017-01-22T01:00:00+00:00;DK1;206,57;tt506;27,78
2017-01-22T02:00:00+00:00;DK1;206,05;tt507;27,71
2017-01-22T03:00:00+00:00;DK1;206,35;tt508;27,75
2017-01-22T04:00:00+00:00;DK1;208,36;tt509;28,02
2017-01-22T05:00:00+00:00;DK1;208,58;tt510;28,05
2017-01-22T06:00:00+00:00;DK1;211,48;tt511;28,44
2017-01-22T07:00:00+00:00;DK1;213,79;tt512;28,75
2017-01-22T08:00:00+00:00;DK1;217,8;tt513;29,29
2017-01-22T09:00:00+00:00;DK1;220,11;tt514;29,6
2017-01-22T10:00:00+00:00;DK1;220,03;tt515;29,59
2017-01-22T11:00:00+00:00;DK1;219,59;tt516;29,53
2017-01-22T12:00:00+00:00;DK1;219,51;tt517;29,52
2017-01-22T13:00:00+00:00;DK1;219,51;tt518;29,52
2017-01-22T14:00:00+00:00;DK1;220,25;tt519;29,62
2017-01-22T15:00:00+00:00;DK1;222,93;tt520;29,98
2017-01-22T16:00:00+00:00;DK1;228,29;tt521;30,7
2017-01-22T17:00:00+00:00;DK1;227,02;tt522;30,53
2017-01-22T18:00:00+00:00;DK1;222,71;tt523;29,95
2017-01-22T19:00:00+00:00;DK1;220,48;tt524;29,65
2017-01-22T20:00:00+00:00;DK1;219,59;tt525;29,53
2017-01-22T21:00:00+00:00;DK1;215,94;tt526;29,04
2017-01-22T22:00:00+00:00;DK1;211,33;tt527;28,42
2017-01-22T23:00:00+00:00;DK1;210,74;tt528;28,34
2017-01-23T00:00:00+00:00;DK1;208,58;tt529;28,05
2017-01-23T01:00:00+00:00;DK1;207,17;tt530;27,86
2017-01-23T02:00:00+00:00;DK1;206,8;tt531;27,81
2017-01-23T03:00:00+00:00;DK1;211,48;tt532;28,44
2017-01-23T04:00:00+00:00;DK1;212,89;tt533;28,63
2017-01-23T05:00:00+00:00;DK1;218,54;tt534;29,39
2017-01-23T06:00:00+00:00;DK1;225,39;tt535;30,31
2017-01-23T07:00:00+00:00;DK1;227,69;tt536;30,62
2017-01-23T08:00:00+00:00;DK1;225,46;tt537;30,32
2017-01-23T09:00:00+00:00;DK1;223,75;tt538;30,09
2017-01-23T10:00:00+00:00;DK1;222,78;tt539;29,96
2017-01-23T11:00:00+00:00;DK1;221,96;tt540;29,85
2017-01-23T12:00:00+00:00;DK1;221,44;tt541;29,78
2017-01-23T13:00:00+00:00;DK1;221,22;tt542;29,75
2017-01-23T14:00:00+00:00;DK1;221,96;tt543;29,85
2017-01-23T15:00:00+00:00;DK1;224,86;tt544;30,24
2017-01-23T16:00:00+00:00;DK1;231,11;tt545;31,08
2017-01-23T17:00:00+00:00;DK1;226,35;tt546;30,44
2017-01-23T18:00:00+00:00;DK1;222,41;tt547;29,91
2017-01-23T19:00:00+00:00;DK1;219,73;tt548;29,55
2017-01-23T20:00:00+00:00;DK1;218,25;tt549;29,35
2017-01-23T21:00:00+00:00;DK1;214,53;tt550;28,85
2017-01-23T22:00:00+00:00;DK1;211,55;tt551;28,45
2017-01-23T23:00:00+00:00;DK1;215,93;tt552;29,04
2017-01-24T00:00:00+00:00;DK1;215,11;tt553;28,93
2017-01-24T01:00:00+00:00;DK1;215,11;tt554;28,93
2017-01-24T02:00:00+00:00;DK1;215,86;tt555;29,03
2017-01-24T03:00:00+00:00;DK1;219,58;tt556;29,53
2017-01-24T04:00:00+00:00;DK1;220,91;tt557;29,71
2017-01-24T05:00:00+00:00;DK1;230,36;tt558;30,98
2017-01-24T06:00:00+00:00;DK1;341,22;tt559;45,89
2017-01-24T07:00:00+00:00;DK1;365,84;tt560;49,2
2017-01-24T08:00:00+00:00;DK1;363,38;tt561;48,87
2017-01-24T09:00:00+00:00;DK1;357,06;tt562;48,02
2017-01-24T10:00:00+00:00;DK1;341,52;tt563;45,93
2017-01-24T11:00:00+00:00;DK1;304,27;tt564;40,92
2017-01-24T12:00:00+00:00;DK1;275,12;tt565;37
2017-01-24T13:00:00+00:00;DK1;259,65;tt566;34,92
2017-01-24T14:00:00+00:00;DK1;259,36;tt567;34,88
2017-01-24T15:00:00+00:00;DK1;262,41;tt568;35,29
2017-01-24T16:00:00+00:00;DK1;373,42;tt569;50,22
2017-01-24T17:00:00+00:00;DK1;334,46;tt570;44,98
2017-01-24T18:00:00+00:00;DK1;234,97;tt571;31,6
2017-01-24T19:00:00+00:00;DK1;225,6;tt572;30,34
2017-01-24T20:00:00+00:00;DK1;222,4;tt573;29,91
2017-01-24T21:00:00+00:00;DK1;216,23;tt574;29,08
2017-01-24T22:00:00+00:00;DK1;212,51;tt575;28,58
2017-01-24T23:00:00+00:00;DK1;214,44;tt576;28,84
2017-01-25T00:00:00+00:00;DK1;211,69;tt577;28,47
2017-01-25T01:00:00+00:00;DK1;209,53;tt578;28,18
2017-01-25T02:00:00+00:00;DK1;209,61;tt579;28,19
2017-01-25T03:00:00+00:00;DK1;214,29;tt580;28,82
2017-01-25T04:00:00+00:00;DK1;213,4;tt581;28,7
2017-01-25T05:00:00+00:00;DK1;218,68;tt582;29,41
2017-01-25T06:00:00+00:00;DK1;232,21;tt583;31,23
2017-01-25T07:00:00+00:00;DK1;237,27;tt584;31,91
2017-01-25T08:00:00+00:00;DK1;233,47;tt585;31,4
2017-01-25T09:00:00+00:00;DK1;232,14;tt586;31,22
2017-01-25T10:00:00+00:00;DK1;229,61;tt587;30,88
2017-01-25T11:00:00+00:00;DK1;228,12;tt588;30,68
2017-01-25T12:00:00+00:00;DK1;226,86;tt589;30,51
2017-01-25T13:00:00+00:00;DK1;224,92;tt590;30,25
2017-01-25T14:00:00+00:00;DK1;225,07;tt591;30,27
2017-01-25T15:00:00+00:00;DK1;228,72;tt592;30,76
2017-01-25T16:00:00+00:00;DK1;241,06;tt593;32,42
2017-01-25T17:00:00+00:00;DK1;229,91;tt594;30,92
2017-01-25T18:00:00+00:00;DK1;222,25;tt595;29,89
2017-01-25T19:00:00+00:00;DK1;217,04;tt596;29,19
2017-01-25T20:00:00+00:00;DK1;215,11;tt597;28,93
2017-01-25T21:00:00+00:00;DK1;209,9;tt598;28,23
2017-01-25T22:00:00+00:00;DK1;206,26;tt599;27,74
2017-01-25T23:00:00+00:00;DK1;208,81;tt600;28,08
2017-01-26T00:00:00+00:00;DK1;205,39;tt601;27,62
2017-01-26T01:00:00+00:00;DK1;204,27;tt602;27,47
2017-01-26T02:00:00+00:00;DK1;202,56;tt603;27,24
2017-01-26T03:00:00+00:00;DK1;204,2;tt604;27,46
2017-01-26T04:00:00+00:00;DK1;210,81;tt605;28,35
2017-01-26T05:00:00+00:00;DK1;217,51;tt606;29,25
2017-01-26T06:00:00+00:00;DK1;231,56;tt607;31,14
2017-01-26T07:00:00+00:00;DK1;233,94;tt608;31,46
2017-01-26T08:00:00+00:00;DK1;233,05;tt609;31,34
2017-01-26T09:00:00+00:00;DK1;232,9;tt610;31,32
2017-01-26T10:00:00+00:00;DK1;232,01;tt611;31,2
2017-01-26T11:00:00+00:00;DK1;231,26;tt612;31,1
2017-01-26T12:00:00+00:00;DK1;230,74;tt613;31,03
2017-01-26T13:00:00+00:00;DK1;230,67;tt614;31,02
2017-01-26T14:00:00+00:00;DK1;231,19;tt615;31,09
2017-01-26T15:00:00+00:00;DK1;232,6;tt616;31,28
2017-01-26T16:00:00+00:00;DK1;235,13;tt617;31,62
2017-01-26T17:00:00+00:00;DK1;233,42;tt618;31,39
2017-01-26T18:00:00+00:00;DK1;230,59;tt619;31,01
2017-01-26T19:00:00+00:00;DK1;222,79;tt620;29,96
2017-01-26T20:00:00+00:00;DK1;221,67;tt621;29,81
2017-01-26T21:00:00+00:00;DK1;217,21;tt622;29,21
2017-01-26T22:00:00+00:00;DK1;214,38;tt623;28,83
2017-01-26T23:00:00+00:00;DK1;212,08;tt624;28,52
2017-01-27T00:00:00+00:00;DK1;209,18;tt625;28,13
2017-01-27T01:00:00+00:00;DK1;208,73;tt626;28,07
2017-01-27T02:00:00+00:00;DK1;210,44;tt627;28,3
2017-01-27T03:00:00+00:00;DK1;213,34;tt628;28,69
2017-01-27T04:00:00+00:00;DK1;219,96;tt629;29,58
2017-01-27T05:00:00+00:00;DK1;229,63;tt630;30,88
2017-01-27T06:00:00+00:00;DK1;238,48;tt631;32,07
2017-01-27T07:00:00+00:00;DK1;239;tt632;32,14
2017-01-27T08:00:00+00:00;DK1;237,66;tt633;31,96
2017-01-27T09:00:00+00:00;DK1;236,91;tt634;31,86
2017-01-27T10:00:00+00:00;DK1;235,5;tt635;31,67
2017-01-27T11:00:00+00:00;DK1;233,57;tt636;31,41
2017-01-27T12:00:00+00:00;DK1;231,49;tt637;31,13
2017-01-27T13:00:00+00:00;DK1;230,67;tt638;31,02
2017-01-27T14:00:00+00:00;DK1;230,74;tt639;31,03
2017-01-27T15:00:00+00:00;DK1;234,46;tt640;31,53
2017-01-27T16:00:00+00:00;DK1;237,29;tt641;31,91
2017-01-27T17:00:00+00:00;DK1;236,47;tt642;31,8
2017-01-27T18:00:00+00:00;DK1;231,11;tt643;31,08
2017-01-27T19:00:00+00:00;DK1;223,6;tt644;30,07
2017-01-27T20:00:00+00:00;DK1;222,19;tt645;29,88
2017-01-27T21:00:00+00:00;DK1;219,59;tt646;29,53
2017-01-27T22:00:00+00:00;DK1;214,83;tt647;28,89
2017-01-27T23:00:00+00:00;DK1;214,47;tt648;28,84
2017-01-28T00:00:00+00:00;DK1;211,72;tt649;28,47
2017-01-28T01:00:00+00:00;DK1;210,08;tt650;28,25
2017-01-28T02:00:00+00:00;DK1;209,27;tt651;28,14
2017-01-28T03:00:00+00:00;DK1;209,56;tt652;28,18
2017-01-28T04:00:00+00:00;DK1;211,35;tt653;28,42
2017-01-28T05:00:00+00:00;DK1;213,21;tt654;28,67
2017-01-28T06:00:00+00:00;DK1;214,99;tt655;28,91
2017-01-28T07:00:00+00:00;DK1;218,26;tt656;29,35
2017-01-28T08:00:00+00:00;DK1;220,94;tt657;29,71
2017-01-28T09:00:00+00:00;DK1;222,28;tt658;29,89
2017-01-28T10:00:00+00:00;DK1;222,28;tt659;29,89
2017-01-28T11:00:00+00:00;DK1;222,13;tt660;29,87
2017-01-28T12:00:00+00:00;DK1;221,24;tt661;29,75
2017-01-28T13:00:00+00:00;DK1;220,5;tt662;29,65
2017-01-28T14:00:00+00:00;DK1;222,28;tt663;29,89
2017-01-28T15:00:00+00:00;DK1;226,59;tt664;30,47
2017-01-28T16:00:00+00:00;DK1;231,5;tt665;31,13
2017-01-28T17:00:00+00:00;DK1;230,31;tt666;30,97
2017-01-28T18:00:00+00:00;DK1;224,44;tt667;30,18
2017-01-28T19:00:00+00:00;DK1;221,24;tt668;29,75
2017-01-28T20:00:00+00:00;DK1;219,75;tt669;29,55
2017-01-28T21:00:00+00:00;DK1;216,26;tt670;29,08
2017-01-28T22:00:00+00:00;DK1;213,58;tt671;28,72
2017-01-28T23:00:00+00:00;DK1;214,33;tt672;28,82
2017-01-29T00:00:00+00:00;DK1;209,87;tt673;28,22
2017-01-29T01:00:00+00:00;DK1;207,26;tt674;27,87
2017-01-29T02:00:00+00:00;DK1;206,15;tt675;27,72
2017-01-29T03:00:00+00:00;DK1;205,85;tt676;27,68
2017-01-29T04:00:00+00:00;DK1;206,67;tt677;27,79
2017-01-29T05:00:00+00:00;DK1;206,45;tt678;27,76
2017-01-29T06:00:00+00:00;DK1;208,38;tt679;28,02
2017-01-29T07:00:00+00:00;DK1;212,69;tt680;28,6
2017-01-29T08:00:00+00:00;DK1;214,92;tt681;28,9
2017-01-29T09:00:00+00:00;DK1;218,2;tt682;29,34
2017-01-29T10:00:00+00:00;DK1;217,38;tt683;29,23
2017-01-29T11:00:00+00:00;DK1;215,15;tt684;28,93
2017-01-29T12:00:00+00:00;DK1;214,7;tt685;28,87
2017-01-29T13:00:00+00:00;DK1;214,55;tt686;28,85
2017-01-29T14:00:00+00:00;DK1;215,44;tt687;28,97
2017-01-29T15:00:00+00:00;DK1;219,76;tt688;29,55
2017-01-29T16:00:00+00:00;DK1;222,58;tt689;29,93
2017-01-29T17:00:00+00:00;DK1;221,77;tt690;29,82
2017-01-29T18:00:00+00:00;DK1;218,87;tt691;29,43
2017-01-29T19:00:00+00:00;DK1;215,44;tt692;28,97
2017-01-29T20:00:00+00:00;DK1;214,55;tt693;28,85
2017-01-29T21:00:00+00:00;DK1;212,84;tt694;28,62
2017-01-29T22:00:00+00:00;DK1;209,05;tt695;28,11
2017-01-29T23:00:00+00:00;DK1;208,01;tt696;27,97
2017-01-30T00:00:00+00:00;DK1;204,21;tt697;27,46
2017-01-30T01:00:00+00:00;DK1;203,69;tt698;27,39
2017-01-30T02:00:00+00:00;DK1;208,23;tt699;28
2017-01-30T03:00:00+00:00;DK1;213,66;tt700;28,73
2017-01-30T04:00:00+00:00;DK1;220,95;tt701;29,71
2017-01-30T05:00:00+00:00;DK1;230,76;tt702;31,03
2017-01-30T06:00:00+00:00;DK1;248,24;tt703;33,38
2017-01-30T07:00:00+00:00;DK1;258,13;tt704;34,71
2017-01-30T08:00:00+00:00;DK1;246,75;tt705;33,18
2017-01-30T09:00:00+00:00;DK1;252,11;tt706;33,9
2017-01-30T10:00:00+00:00;DK1;257,31;tt707;34,6
2017-01-30T11:00:00+00:00;DK1;253,97;tt708;34,15
2017-01-30T12:00:00+00:00;DK1;253,59;tt709;34,1
2017-01-30T13:00:00+00:00;DK1;241,4;tt710;32,46
2017-01-30T14:00:00+00:00;DK1;243,78;tt711;32,78
2017-01-30T15:00:00+00:00;DK1;264,97;tt712;35,63
2017-01-30T16:00:00+00:00;DK1;337,41;tt713;45,37
2017-01-30T17:00:00+00:00;DK1;281,71;tt714;37,88
2017-01-30T18:00:00+00:00;DK1;239,24;tt715;32,17
2017-01-30T19:00:00+00:00;DK1;232,1;tt716;31,21
2017-01-30T20:00:00+00:00;DK1;227,42;tt717;30,58
2017-01-30T21:00:00+00:00;DK1;223,85;tt718;30,1
2017-01-30T22:00:00+00:00;DK1;220,28;tt719;29,62
2017-01-30T23:00:00+00:00;DK1;77,19;tt720;10,38
2017-01-31T00:00:00+00:00;DK1;213,06;tt721;28,65
2017-01-31T01:00:00+00:00;DK1;213,14;tt722;28,66
2017-01-31T02:00:00+00:00;DK1;213,81;tt723;28,75
2017-01-31T03:00:00+00:00;DK1;218,64;tt724;29,4
2017-01-31T04:00:00+00:00;DK1;224,59;tt725;30,2
2017-01-31T05:00:00+00:00;DK1;247,5;tt726;33,28
2017-01-31T06:00:00+00:00;DK1;303,79;tt727;40,85
2017-01-31T07:00:00+00:00;DK1;333,99;tt728;44,91
2017-01-31T08:00:00+00:00;DK1;334,36;tt729;44,96
2017-01-31T09:00:00+00:00;DK1;303,79;tt730;40,85
2017-01-31T10:00:00+00:00;DK1;295,39;tt731;39,72
2017-01-31T11:00:00+00:00;DK1;278,88;tt732;37,5
2017-01-31T12:00:00+00:00;DK1;276,13;tt733;37,13
2017-01-31T13:00:00+00:00;DK1;276,35;tt734;37,16
2017-01-31T14:00:00+00:00;DK1;273;tt735;36,71
2017-01-31T15:00:00+00:00;DK1;273,6;tt736;36,79
2017-01-31T16:00:00+00:00;DK1;348,49;tt737;46,86
2017-01-31T17:00:00+00:00;DK1;272,56;tt738;36,65
2017-01-31T18:00:00+00:00;DK1;249,28;tt739;33,52
2017-01-31T19:00:00+00:00;DK1;236,27;tt740;31,77
2017-01-31T20:00:00+00:00;DK1;233,59;tt741;31,41
2017-01-31T21:00:00+00:00;DK1;227,05;tt742;30,53
2017-01-31T22:00:00+00:00;DK1;223,18;tt743;30,01
2017-01-31T23:00:00+00:00;DK1;217,54;tt744;29,25
2017-02-01T00:00:00+00:00;DK1;215,6;tt745;28,99
2017-02-01T01:00:00+00:00;DK1;215,01;tt746;28,91
2017-02-01T02:00:00+00:00;DK1;215,75;tt747;29,01
2017-02-01T03:00:00+00:00;DK1;220,29;tt748;29,62
2017-02-01T04:00:00+00:00;DK1;226,16;tt749;30,41
2017-02-01T05:00:00+00:00;DK1;237,17;tt750;31,89
2017-02-01T06:00:00+00:00;DK1;274,73;tt751;36,94
2017-02-01T07:00:00+00:00;DK1;294,21;tt752;39,56
2017-02-01T08:00:00+00:00;DK1;258,74;tt753;34,79
2017-02-01T09:00:00+00:00;DK1;247,13;tt754;33,23
2017-02-01T10:00:00+00:00;DK1;236,13;tt755;31,75
2017-02-01T11:00:00+00:00;DK1;233,67;tt756;31,42
2017-02-01T12:00:00+00:00;DK1;232,93;tt757;31,32
2017-02-01T13:00:00+00:00;DK1;232,48;tt758;31,26
2017-02-01T14:00:00+00:00;DK1;232,26;tt759;31,23
2017-02-01T15:00:00+00:00;DK1;232,56;tt760;31,27
2017-02-01T16:00:00+00:00;DK1;233,67;tt761;31,42
2017-02-01T17:00:00+00:00;DK1;232,26;tt762;31,23
2017-02-01T18:00:00+00:00;DK1;230,92;tt763;31,05
2017-02-01T19:00:00+00:00;DK1;228,24;tt764;30,69
2017-02-01T20:00:00+00:00;DK1;225,57;tt765;30,33
2017-02-01T21:00:00+00:00;DK1;221,85;tt766;29,83
2017-02-01T22:00:00+00:00;DK1;215,6;tt767;28,99
2017-02-01T23:00:00+00:00;DK1;215,89;tt768;29,03
2017-02-02T00:00:00+00:00;DK1;213,66;tt769;28,73
2017-02-02T01:00:00+00:00;DK1;212,69;tt770;28,6
2017-02-02T02:00:00+00:00;DK1;212,99;tt771;28,64
2017-02-02T03:00:00+00:00;DK1;216,78;tt772;29,15
2017-02-02T04:00:00+00:00;DK1;222,21;tt773;29,88
2017-02-02T05:00:00+00:00;DK1;230,91;tt774;31,05
2017-02-02T06:00:00+00:00;DK1;240,5;tt775;32,34
2017-02-02T07:00:00+00:00;DK1;241,69;tt776;32,5
2017-02-02T08:00:00+00:00;DK1;241,1;tt777;32,42
2017-02-02T09:00:00+00:00;DK1;241,17;tt778;32,43
2017-02-02T10:00:00+00:00;DK1;241,54;tt779;32,48
2017-02-02T11:00:00+00:00;DK1;241,69;tt780;32,5
2017-02-02T12:00:00+00:00;DK1;242,44;tt781;32,6
2017-02-02T13:00:00+00:00;DK1;241,84;tt782;32,52
2017-02-02T14:00:00+00:00;DK1;241,25;tt783;32,44
2017-02-02T15:00:00+00:00;DK1;242,29;tt784;32,58
2017-02-02T16:00:00+00:00;DK1;244,07;tt785;32,82
2017-02-02T17:00:00+00:00;DK1;243,03;tt786;32,68
2017-02-02T18:00:00+00:00;DK1;241,4;tt787;32,46
2017-02-02T19:00:00+00:00;DK1;237,97;tt788;32
2017-02-02T20:00:00+00:00;DK1;234,48;tt789;31,53
2017-02-02T21:00:00+00:00;DK1;229,35;tt790;30,84
2017-02-02T22:00:00+00:00;DK1;223,55;tt791;30,06
2017-02-02T23:00:00+00:00;DK1;223,11;tt792;30
2017-02-03T00:00:00+00:00;DK1;220,88;tt793;29,7
2017-02-03T01:00:00+00:00;DK1;220,14;tt794;29,6
2017-02-03T02:00:00+00:00;DK1;220,73;tt795;29,68
2017-02-03T03:00:00+00:00;DK1;225,04;tt796;30,26
2017-02-03T04:00:00+00:00;DK1;231,29;tt797;31,1
2017-02-03T05:00:00+00:00;DK1;237,46;tt798;31,93
2017-02-03T06:00:00+00:00;DK1;247,21;tt799;33,24
2017-02-03T07:00:00+00:00;DK1;248,54;tt800;33,42
2017-02-03T08:00:00+00:00;DK1;248,62;tt801;33,43
2017-02-03T09:00:00+00:00;DK1;248,62;tt802;33,43
2017-02-03T10:00:00+00:00;DK1;248,54;tt803;33,42
2017-02-03T11:00:00+00:00;DK1;248,62;tt804;33,43
2017-02-03T12:00:00+00:00;DK1;248,84;tt805;33,46
2017-02-03T13:00:00+00:00;DK1;247,65;tt806;33,3
2017-02-03T14:00:00+00:00;DK1;248,17;tt807;33,37
2017-02-03T15:00:00+00:00;DK1;251;tt808;33,75
2017-02-03T16:00:00+00:00;DK1;297,48;tt809;40
2017-02-03T17:00:00+00:00;DK1;275,09;tt810;36,99
2017-02-03T18:00:00+00:00;DK1;248,69;tt811;33,44
2017-02-03T19:00:00+00:00;DK1;237,98;tt812;32
2017-02-03T20:00:00+00:00;DK1;233,22;tt813;31,36
2017-02-03T21:00:00+00:00;DK1;230,47;tt814;30,99
2017-02-03T22:00:00+00:00;DK1;228,17;tt815;30,68
2017-02-03T23:00:00+00:00;DK1;149,04;tt816;20,04
2017-02-04T00:00:00+00:00;DK1;225,95;tt817;30,38
2017-02-04T01:00:00+00:00;DK1;224,16;tt818;30,14
2017-02-04T02:00:00+00:00;DK1;223,34;tt819;30,03
2017-02-04T03:00:00+00:00;DK1;224,68;tt820;30,21
2017-02-04T04:00:00+00:00;DK1;226,09;tt821;30,4
2017-02-04T05:00:00+00:00;DK1;228,62;tt822;30,74
2017-02-04T06:00:00+00:00;DK1;231;tt823;31,06
2017-02-04T07:00:00+00:00;DK1;234,57;tt824;31,54
2017-02-04T08:00:00+00:00;DK1;240,89;tt825;32,39
2017-02-04T09:00:00+00:00;DK1;245,58;tt826;33,02
2017-02-04T10:00:00+00:00;DK1;246,25;tt827;33,11
2017-02-04T11:00:00+00:00;DK1;243,27;tt828;32,71
2017-02-04T12:00:00+00:00;DK1;242,08;tt829;32,55
2017-02-04T13:00:00+00:00;DK1;240,67;tt830;32,36
2017-02-04T14:00:00+00:00;DK1;243,87;tt831;32,79
2017-02-04T15:00:00+00:00;DK1;250,41;tt832;33,67
2017-02-04T16:00:00+00:00;DK1;255,32;tt833;34,33
2017-02-04T17:00:00+00:00;DK1;252,72;tt834;33,98
2017-02-04T18:00:00+00:00;DK1;250,34;tt835;33,66
2017-02-04T19:00:00+00:00;DK1;242,83;tt836;32,65
2017-02-04T20:00:00+00:00;DK1;237,55;tt837;31,94
2017-02-04T21:00:00+00:00;DK1;233,9;tt838;31,45
2017-02-04T22:00:00+00:00;DK1;229,81;tt839;30,9
2017-02-04T23:00:00+00:00;DK1;230,54;tt840;31
2017-02-05T00:00:00+00:00;DK1;229,42;tt841;30,85
2017-02-05T01:00:00+00:00;DK1;227,86;tt842;30,64
2017-02-05T02:00:00+00:00;DK1;226,3;tt843;30,43
2017-02-05T03:00:00+00:00;DK1;226,6;tt844;30,47
2017-02-05T04:00:00+00:00;DK1;227,71;tt845;30,62
2017-02-05T05:00:00+00:00;DK1;229,79;tt846;30,9
2017-02-05T06:00:00+00:00;DK1;233,74;tt847;31,43
